Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN023;FN024
"Sapucaia do Sul";128255;127275;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";119143;7343;12427164.17;12251344.62;175819.55;13075402.16;487447.65;NA
"Sapucaia do Sul";131917;130909;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";122463;7340;16615281.24;16433797.79;181483.45;15031269.07;41132.73;NA
"Sapucaia do Sul";133944;132920;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";125943;7337;16989326.63;16793230.98;196095.65;16803309.95;261219.96;NA
"Sapucaia do Sul";135956;134917;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";111636;6907;18189683.31;17985229.6;204453.71;18374716.98;552825.81;NA
"Sapucaia do Sul";122231;121799;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";114875;6904;19667539.5;19455500.8;212038.7;20090648.31;1748413.66;NA
"Sapucaia do Sul";126085;125639;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";116583;6901;21827760.7;21613405.1;214355.6;21914362.28;363264.46;57977.85
"Sapucaia do Sul";126316;125870;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";117776;6897;23654642.81;23431459;223183.81;NA;270811.17;24189552.3
"Sapucaia do Sul";130957;130469;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";118961;6686;26047717.59;25824048.87;223668.72;26866359.19;1125389.44;20651549.53
"Sapucaia do Sul";131587;131097;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";131366;6615;28350229.49;28109341.62;240887.87;28425085.49;1806000.54;2166203.72
"Sapucaia do Sul";132197;131704;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";126951;6616;31548557.97;31289425.89;259132.08;31940226.11;1293711.84;617497.36
"Sapucaia do Sul";137104;136593;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";128306;6619;33760129.95;33425602.22;334527.73;35228437.06;1151115.26;414857.03
"Sapucaia do Sul";137750;137237;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";130757;6620;38786928.02;38065824.63;721103.39;39152083.57;782476.13;197628.06
"Sapucaia do Sul";138357;137841;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";138357;6616;40575736.52;39684587.57;891148.95;40586415.25;526892.54;124831.04
"Sapucaia do Sul";138933;138415;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";138415;10200;44634606.69;43813422.63;821184.06;45070335.9;804177.15;4637842.71
"Sapucaia do Sul";139476;138956;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";138956;10248;48101702.72;47040378.38;1061324.34;48819848.01;1296000.14;1751899.6
"Sapucaia do Sul";140311;139788;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";139788;10257;49285742.24;48173698.75;1112043.49;50429680.05;539713.72;736828.51
"Sapucaia do Sul";141075;140549;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";140549;10212;51134361.95;49980787.73;1153574.22;52159254.35;630697.1;7719648.56
"Sapucaia do Sul";141808;141280;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";141280;10209;56163370.98;54885132.59;1278238.39;55496739.07;1265789.62;4689573.36
"Sarandi";18749;14038;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";19153;14341;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";18162;14262;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";18414;14460;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";18618;14620;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";18829;14786;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";19273;15134;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";19518;15327;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Sarandi";19762;15518;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";16119;NA;2679715.97;2679715.97;NA;2869188.59;69328.68;NA
"Sarandi";20415;16848;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";16612;NA;2875653.87;2875653.87;NA;2904856.93;29085.75;NA
"Sarandi";21504;17747;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";16991;NA;3211368.31;3211368.31;NA;3243548.73;86914.12;NA
"Sarandi";21828;18014;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";17303;NA;3504161.6;3504161.6;NA;NA;100578.49;NA
"Sarandi";21285;17940;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";16540;NA;3777738.77;3777738.77;NA;3858618.73;122466.92;NA
"Sarandi";21525;18142;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";18205;NA;4152431.82;4152431.82;NA;4171664.16;14129.49;NA
"Sarandi";21757;18338;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";17691;NA;4709644.15;4709644.15;NA;4956923.13;45549.67;NA
"Sarandi";22632;19075;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";18473;NA;5067749.79;5067749.79;NA;5191015.35;92293.45;NA
"Sarandi";22840;19251;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";19017;NA;5842176.1;5842176.1;NA;5975634.12;49115.99;NA
"Sarandi";23036;19416;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";19699;NA;6326992.41;6326992.41;NA;6281339.28;153799.21;NA
"Sarandi";23222;19573;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";19573;NA;7203758.5;7203758.5;NA;7267454.45;51646.34;NA
"Sarandi";23398;19721;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";19721;NA;7941891.63;7941891.63;NA;7992127.87;421374.68;NA
"Sarandi";24205;20401;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";20401;NA;8226512.9;8226512.9;NA;8397840.04;236683.87;NA
"Sarandi";24489;20640;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";20640;NA;8818344.25;8818344.25;NA;8895411.34;112203.95;NA
"Sarandi";24763;20871;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";20871;NA;9602072.07;9602072.07;NA;9881205.15;119061.69;NA
"Seberi";11452;4329;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";11251;4253;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";11349;5432;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";11169;5346;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";11041;5285;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";10898;5216;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";10598;5073;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";10432;4993;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Seberi";10268;4915;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4891;NA;730115.19;730115.19;NA;763012.3;25110.1;NA
"Seberi";10870;5657;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5124;NA;789527.84;789527.84;NA;800557.46;17252.41;NA
"Seberi";11131;5793;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5330;NA;890952.7;890952.7;NA;917897.42;43468.92;NA
"Seberi";11098;5776;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5548;NA;967643.98;967643.98;NA;NA;35246.29;NA
"Seberi";10897;5923;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5347;NA;1028521.6;1028521.6;NA;1120816.48;51549.82;NA
"Seberi";10863;5905;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5961;NA;1177701.3;1177701.3;NA;1174393.76;12462.29;NA
"Seberi";10829;5886;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5871;NA;1319408.23;1319408.23;NA;1455258.22;13877.96;NA
"Seberi";11188;6081;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6138;NA;1449869.94;1449869.94;NA;1510075.59;37628.81;NA
"Seberi";11176;6075;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6517;NA;1699378.57;1699378.57;NA;1719205.62;12452.67;NA
"Seberi";11164;6068;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6068;NA;1928225.23;1928225.23;NA;1936782.44;131966.09;NA
"Seberi";11154;6063;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6063;NA;2216314.91;2216314.91;NA;2241406.04;10550.46;NA
"Seberi";11144;6057;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6058;NA;2552947.67;2552947.67;NA;2554061.59;100248.9;NA
