Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Viamao";253717;238411;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";226012;3935;68774788.34;68318397.74;456390.6;70815121.46;NA;2917542.19;41647.7;NA
"Viamao";254101;238772;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";227122;4064;70264583.67;69758867.31;505716.36;72846553.61;NA;2112152.5;324337.64;NA
"Viamao";255224;239827;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";236455;7948;73156837.43;72407704.88;749132.55;75174157.18;NA;1263715.56;103111.56;NA
"Viamao";256302;240840;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";239576;10836;80370905.9;78228131.11;2142774.79;79791741.78;NA;2248507.53;512189.82;NA
"Xangri-la";8197;7624;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Xangri-la";9095;8459;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Xangri-la";10023;9322;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";40018;3749;5018051.37;4857459.64;160591.73;5101119.46;NA;44559.92;21016.47;NA
"Xangri-la";10602;10535;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";42363;4154;6336631.28;6110304.55;226326.73;6501442.15;NA;103390.07;302163.68;NA
"Xangri-la";11402;11330;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";9916;1066;6799098.08;6535704.58;263393.5;7083271.36;NA;266650.56;30007.03;NA
"Xangri-la";11721;11647;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";10165;1150;7734321.33;7382115.98;352205.35;NA;NA;220583.81;NA;NA
"Xangri-la";12434;12379;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12434;234;8344603.97;7982457.56;362146.41;8687354.89;NA;914045.66;NA;NA
"Xangri-la";12760;12704;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12664;2021;9666834.63;9129931.61;536903.02;9868255.61;NA;306544.39;NA;NA
"Xangri-la";13074;13016;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12880;2523;11137770.57;10405544.18;732226.39;11441153.78;NA;30813.9;NA;NA
"Xangri-la";13689;13628;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";13689;2940;11458979.55;10646989.07;811990.48;11872520.11;NA;148298.31;1200.13;NA
"Xangri-la";13951;13889;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";13951;3344;13800736.82;12716160.94;1084575.88;13905538.14;NA;123094.63;1831206.34;NA
"Xangri-la";14197;14134;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14197;4003;14728611.83;13291286.8;1437325.03;14796438.98;NA;3713102;437743.93;NA
"Xangri-la";14430;14366;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14366;4144;16839082.92;15204457.44;1634625.48;16956572.12;NA;2684469.61;1591101.16;NA
"Xangri-la";14650;14585;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14585;4527;19300379.28;17389899.49;1910479.79;19696108.77;NA;2935598.25;1435238.02;NA
"Xangri-la";16025;15954;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15954;4873;20528175.45;18330142.04;2198033.41;20667710.55;NA;485615.24;429102.29;NA
"Xangri-la";16408;16335;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16335;5356;21995818.69;19639369.91;2356448.78;22402529.52;NA;3065551.32;2530964.04;NA
"Xangri-la";16775;16701;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16701;5532;28538282.02;24869083.32;3669198.7;28702426.7;NA;3764509.2;4894775.42;NA
