"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"Vol_agua_tratada";"ES006";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
2268;TRUE;"Coqueiro Baixo";"430583";1610;254;16;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2267;TRUE;"Coqueiro Baixo";"430583";1528;282;17;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2266;TRUE;"Coqueiro Baixo";"430583";1523;281;18;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2265;TRUE;"Coqueiro Baixo";"430583";1518;280;19;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2264;TRUE;"Coqueiro Baixo";"430583";1567;289;20;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2263;TRUE;"Coqueiro Baixo";"430583";1564;289;21;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2262;TRUE;"Coqueiro Baixo";"430583";1562;288;22;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2261;TRUE;"Coqueiro Baixo";"430583";1560;288;23;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2260;TRUE;"Coqueiro Baixo";"430583";1559;288;24;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2259;TRUE;"Coqueiro Baixo";"430583";1507;278;25;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2258;TRUE;"Coqueiro Baixo";"430583";1501;277;26;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2257;TRUE;"Coqueiro Baixo";"430583";1495;276;27;"43058311";"Prefeitura Municipal de Coqueiro Baixo";"Água";"Administração pública direta";1495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2278;TRUE;"Coqueiros do Sul";"430585";3285;902;15;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";1640;NA;NA;NA;43937,16;43937,16;NA;50000;NA;43940;NA;NA;NA
2277;TRUE;"Coqueiros do Sul";"430585";3342;918;16;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2685;NA;NA;NA;NA;45000;NA;50000;NA;62841;NA;NA;NA
2276;TRUE;"Coqueiros do Sul";"430585";2439;897;18;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2439;NA;NA;NA;195000;195000;NA;200000;NA;NA;NA;NA;NA
2275;TRUE;"Coqueiros do Sul";"430585";2422;891;19;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2422;NA;NA;NA;198500;198500;NA;205000;NA;NA;NA;NA;NA
2274;TRUE;"Coqueiros do Sul";"430585";2486;915;21;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2273;TRUE;"Coqueiros do Sul";"430585";2476;911;22;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2272;TRUE;"Coqueiros do Sul";"430585";2467;908;23;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2271;TRUE;"Coqueiros do Sul";"430585";2458;904;24;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2270;TRUE;"Coqueiros do Sul";"430585";2327;856;25;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2269;TRUE;"Coqueiros do Sul";"430585";2286;841;27;"43058511";"Prefeitura Municipal de Coqueiros do Sul";"Água";"Administração pública direta";2286;NA;NA;NA;350000;350000;NA;350000;NA;NA;NA;NA;NA
2281;TRUE;"Coronel Barros";"430587";2553;1135;22;"43058711";"Prefeitura Municipal de Coronel Barros";"Água";"Administração pública direta";1500;NA;NA;NA;176855,43;176855,43;NA;176855,43;NA;NA;NA;NA;NA
2280;TRUE;"Coronel Barros";"430587";2519;1120;26;"43058711";"Prefeitura Municipal de Coronel Barros";"Água";"Administração pública direta";2519;NA;NA;NA;299103,43;299103,43;NA;299103,43;NA;NA;NA;NA;NA
2279;TRUE;"Coronel Barros";"430587";2520;1120;27;"43058711";"Prefeitura Municipal de Coronel Barros";"Água";"Administração pública direta";2519;NA;NA;NA;316681,44;316681,44;NA;316681,44;NA;NA;NA;NA;NA
2304;TRUE;"Coronel Bicaco";"430590";8449;3953;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2303;TRUE;"Coronel Bicaco";"430590";8301;3884;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2302;TRUE;"Coronel Bicaco";"430590";8435;4283;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2301;TRUE;"Coronel Bicaco";"430590";8293;4211;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2300;TRUE;"Coronel Bicaco";"430590";8190;4159;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2299;TRUE;"Coronel Bicaco";"430590";8077;4101;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4823;NA;NA;NA;475724,43;475724,43;NA;463727,22;NA;28209,37;NA;NA;NA
2298;TRUE;"Coronel Bicaco";"430590";7838;3980;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5029;NA;NA;NA;529457,64;529457,64;NA;528992,53;NA;4196,12;NA;NA;NA
2297;TRUE;"Coronel Bicaco";"430590";7706;3913;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5157;NA;NA;NA;585015,02;585015,02;NA;589621,11;NA;13928,65;NA;NA;NA
2296;TRUE;"Coronel Bicaco";"430590";7575;3846;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4645;NA;NA;NA;656303,15;656303,15;NA;673006,35;NA;33869,49;NA;NA;NA
2295;TRUE;"Coronel Bicaco";"430590";7873;5109;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5008;NA;NA;NA;694072,56;694072,56;NA;728315,6;NA;2264,36;NA;NA;NA
2294;TRUE;"Coronel Bicaco";"430590";8021;5205;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5069;NA;NA;NA;781328,2;781328,2;NA;825288,75;NA;NA;NA;NA;NA
2293;TRUE;"Coronel Bicaco";"430590";7971;5173;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5140;NA;NA;NA;834376,34;834376,34;NA;NA;NA;496,52;NA;NA;NA
2292;TRUE;"Coronel Bicaco";"430590";7748;5068;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4894;NA;NA;NA;869370,15;869370,15;NA;925702,86;NA;196962,48;NA;NA;NA
2291;TRUE;"Coronel Bicaco";"430590";7696;5034;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5151;NA;NA;NA;950571,54;950571,54;NA;970484,8;NA;2443,02;NA;NA;NA
2290;TRUE;"Coronel Bicaco";"430590";7645;5001;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5103;NA;NA;NA;1045144,6;1045144,6;NA;1120212,51;NA;61250,55;NA;NA;NA
2289;TRUE;"Coronel Bicaco";"430590";7885;5158;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5160;NA;NA;NA;1096376,04;1096376,04;NA;1148674,16;NA;70458,12;NA;NA;NA
2288;TRUE;"Coronel Bicaco";"430590";7855;5138;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5220;NA;NA;NA;1233529,89;1233529,89;NA;1254400,22;NA;NA;NA;NA;NA
2287;TRUE;"Coronel Bicaco";"430590";7827;5120;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5232;NA;NA;NA;1329042,57;1329042,57;NA;1330022,05;NA;2971,58;NA;NA;NA
2286;TRUE;"Coronel Bicaco";"430590";7801;5103;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5103;NA;NA;NA;1519190,8;1519190,8;NA;1498911,81;NA;19427,41;NA;NA;NA
2285;TRUE;"Coronel Bicaco";"430590";7776;5086;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";5087;NA;NA;NA;1718264,37;1718264,37;NA;1716672,5;NA;1712,46;NA;NA;NA
2284;TRUE;"Coronel Bicaco";"430590";7385;4831;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4831;NA;NA;NA;1763349,74;1763349,74;NA;1819672,68;NA;1556,76;NA;NA;NA
2283;TRUE;"Coronel Bicaco";"430590";7325;4791;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4791;NA;NA;NA;1885400,52;1885400,52;NA;1955048,47;NA;NA;NA;NA;NA
2282;TRUE;"Coronel Bicaco";"430590";7268;4754;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4754;NA;NA;NA;2066461,76;2066461,76;NA;2141226,14;NA;70041,52;NA;NA;NA
2312;TRUE;"Coronel Pilar";"430593";1754;177;20;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";440;177;NA;NA;28368;28368;NA;26000;NA;NA;NA;NA;NA
2311;TRUE;"Coronel Pilar";"430593";1747;176;21;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";440;176;NA;NA;29599;29599;NA;27000;NA;NA;NA;NA;NA
2310;TRUE;"Coronel Pilar";"430593";1740;176;22;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";446;176;NA;NA;29869;29869;NA;29000;NA;NA;NA;NA;NA
2309;TRUE;"Coronel Pilar";"430593";1734;175;23;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";460;190;NA;NA;32180;32180;NA;31900;NA;NA;NA;NA;NA
2308;TRUE;"Coronel Pilar";"430593";1728;174;24;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";465;195;NA;NA;40492,5;40492,5;NA;40492,5;NA;NA;NA;NA;NA
2307;TRUE;"Coronel Pilar";"430593";1641;166;25;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";465;195;NA;NA;43029,5;43029,5;NA;43029,5;NA;NA;NA;NA;NA
2306;TRUE;"Coronel Pilar";"430593";1628;164;26;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";474;204;NA;NA;47602,5;47602,5;NA;47602,5;NA;NA;NA;NA;NA
2305;TRUE;"Coronel Pilar";"430593";1614;163;27;"43059311";"Prefeitura Municipal de Coronel Pilar";"Água e Esgoto";"Administração pública direta";480;210;NA;NA;52650;52650;NA;52650;NA;NA;NA;NA;NA
2336;TRUE;"Cotiporã";"430595";4113;1360;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2335;TRUE;"Cotiporã";"430595";4101;1356;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2334;TRUE;"Cotiporã";"430595";4093;1875;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2333;TRUE;"Cotiporã";"430595";4078;1868;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2332;TRUE;"Cotiporã";"430595";4079;1869;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2331;TRUE;"Cotiporã";"430595";4073;1866;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2330;TRUE;"Cotiporã";"430595";4059;1859;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2329;TRUE;"Cotiporã";"430595";4052;1856;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2328;TRUE;"Cotiporã";"430595";4044;1853;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1918;NA;NA;NA;314630,39;314630,39;NA;318798,69;NA;127442,62;NA;NA;NA
2327;TRUE;"Cotiporã";"430595";4577;2139;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1963;NA;NA;NA;334561,24;334561,24;NA;335725,62;NA;16962,87;NA;NA;NA
2326;TRUE;"Cotiporã";"430595";4817;2251;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1873;NA;NA;NA;365676,92;365676,92;NA;371300,79;NA;6671,19;NA;NA;NA
2325;TRUE;"Cotiporã";"430595";4887;2284;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1905;NA;NA;NA;367303,81;367303,81;NA;NA;NA;773,08;NA;NA;NA
2323;TRUE;"Cotiporã";"430595";3917;2048;17;"43059511";"Prefeitura Municipal de Cotiporã";"Esgoto";"Administração pública direta";NA;260;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2324;TRUE;"Cotiporã";"430595";3917;2048;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1696;NA;NA;NA;396941,73;396941,73;NA;404473,23;NA;5815,63;NA;NA;NA
2322;TRUE;"Cotiporã";"430595";3904;2041;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2072;NA;NA;NA;426328,58;426328,58;NA;427228,13;NA;NA;NA;NA;NA
2321;TRUE;"Cotiporã";"430595";3891;2034;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1772;NA;NA;NA;455567,9;455567,9;NA;529595,93;NA;NA;NA;NA;NA
2320;TRUE;"Cotiporã";"430595";4019;2101;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1845;NA;NA;NA;499702,92;499702,92;NA;496963,32;NA;NA;NA;NA;NA
2319;TRUE;"Cotiporã";"430595";4014;2099;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1778;NA;NA;NA;574815,41;574815,41;NA;571811,53;NA;NA;NA;NA;NA
2318;TRUE;"Cotiporã";"430595";4009;2096;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1960;NA;NA;NA;567936,56;567936,56;NA;572168,14;NA;NA;NA;NA;NA
2317;TRUE;"Cotiporã";"430595";4004;2093;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1998;NA;NA;NA;657617,23;657617,23;NA;647973,77;NA;8588,95;78313,39;NA;NA
2316;TRUE;"Cotiporã";"430595";4000;2091;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";2260;230;NA;NA;735336,2;735261,12;75,08;733902,33;NA;9940,06;NA;NA;NA
2315;TRUE;"Cotiporã";"430595";3868;2022;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";2085;95;NA;7,8;765321,31;760546,93;4774,38;769384,83;NA;11194,62;NA;NA;NA
2314;TRUE;"Cotiporã";"430595";3853;2015;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";2118;152;NA;6,79;840176,23;824092,23;16084;834902,66;NA;2322,49;NA;NA;NA
